Date,^GSPC,Rate
1997-06-15,893.27,4.11
1997-06-22,898.7,0.61
1997-06-29,887.3,-1.27
1997-07-06,916.92,3.34
1997-07-13,916.68,-0.03
1997-07-20,915.3,-0.15
1997-07-27,938.79,2.57
1997-08-03,947.14,0.89
1997-08-10,933.54,-1.44
1997-08-17,900.81,-3.51
1997-08-24,923.54,2.52
1997-08-31,899.47,-2.61
1997-09-07,929.05,3.29
1997-09-14,923.91,-0.55
1997-09-21,950.51,2.88
1997-09-28,945.22,-0.56
1997-10-05,965.03,2.1
1997-10-12,966.98,0.2
1997-10-19,944.16,-2.36
1997-10-26,941.64,-0.27
1997-11-02,914.62,-2.87
1997-11-09,927.51,1.41
1997-11-16,928.35,0.09
1997-11-23,963.09,3.74
1997-11-30,955.4,-0.8
1997-12-07,983.79,2.97
1997-12-14,953.39,-3.09
1997-12-21,946.78,-0.69
1997-12-28,936.46,-1.09
1998-01-04,975.04,4.12
1998-01-11,927.69,-4.86
1998-01-18,961.51,3.65
1998-01-25,957.59,-0.41
1998-02-01,980.28,2.37
1998-02-08,1012.46,3.28
1998-02-15,1020.09,0.75
1998-02-22,1034.21,1.38
1998-03-01,1049.34,1.46
1998-03-08,1055.69,0.61
1998-03-15,1068.61,1.22
1998-03-22,1099.16,2.86
1998-03-29,1095.44,-0.34
1998-04-05,1122.7,2.49
1998-04-12,1110.67,-1.07
1998-04-19,1122.72,1.08
1998-04-26,1107.9,-1.32
1998-05-03,1121.0,1.18
1998-05-10,1108.14,-1.15
1998-05-17,1108.73,0.05
1998-05-24,1110.47,0.16
1998-05-31,1090.82,-1.77
1998-06-07,1113.86,2.11
1998-06-14,1098.84,-1.35
1998-06-21,1100.65,0.16
1998-06-28,1133.2,2.96
1998-07-05,1146.42,1.17
1998-07-12,1164.33,1.56
1998-07-19,1186.75,1.93
1998-07-26,1140.8,-3.87
1998-08-02,1120.67,-1.76
1998-08-09,1089.45,-2.79
1998-08-16,1062.75,-2.45
1998-08-23,1081.24,1.74
1998-08-30,1027.14,-5.0
1998-09-06,973.89,-5.18
1998-09-13,1009.06,3.61
1998-09-20,1020.09,1.09
1998-09-27,1044.75,2.42
1998-10-04,1002.6,-4.03
1998-10-11,984.39,-1.82
1998-10-18,1056.42,7.32
1998-10-25,1070.67,1.35
1998-11-01,1098.67,2.62
1998-11-08,1141.01,3.85
1998-11-15,1125.72,-1.34
1998-11-22,1163.55,3.36
1998-11-29,1192.33,2.47
1998-12-06,1176.74,-1.31
1998-12-13,1166.46,-0.87
1998-12-20,1188.03,1.85
1998-12-27,1226.27,3.22
1999-01-03,1229.23,0.24
1999-01-10,1275.09,3.73
1999-01-17,1243.26,-2.5
1999-01-24,1225.19,-1.45
1999-01-31,1279.64,4.44
1999-02-07,1239.4,-3.14
1999-02-14,1230.13,-0.75
1999-02-21,1239.22,0.74
1999-02-28,1238.33,-0.07
1999-03-07,1275.47,3.0
1999-03-14,1294.59,1.5
1999-03-21,1299.29,0.36
1999-03-28,1282.8,-1.27
1999-04-04,1293.72,0.85
1999-04-11,1348.35,4.22
1999-04-18,1319.0,-2.18
1999-04-25,1356.85,2.87
1999-05-02,1335.18,-1.6
1999-05-09,1345.0,0.74
1999-05-16,1337.8,-0.54
1999-05-23,1330.29,-0.56
1999-05-30,1301.84,-2.14
1999-06-06,1327.75,1.99
1999-06-13,1293.64,-2.57
1999-06-20,1342.84,3.8
1999-06-27,1315.31,-2.05
1999-07-04,1391.22,5.77
1999-07-11,1403.28,0.87
1999-07-18,1418.78,1.1
1999-07-25,1356.94,-4.36
1999-08-01,1328.72,-2.08
1999-08-08,1300.29,-2.14
1999-08-15,1327.68,2.11
1999-08-22,1336.61,0.67
1999-08-29,1348.27,0.87
1999-09-05,1357.24,0.67
1999-09-12,1351.66,-0.41
1999-09-19,1335.42,-1.2
1999-09-26,1277.36,-4.35
1999-10-03,1282.81,0.43
1999-10-10,1336.02,4.15
1999-10-17,1247.41,-6.63
1999-10-24,1301.65,4.35
1999-10-31,1362.93,4.71
1999-11-07,1370.23,0.54
1999-11-14,1396.06,1.89
1999-11-21,1422.0,1.86
1999-11-28,1416.62,-0.38
1999-12-05,1433.3,1.18
1999-12-12,1417.04,-1.13
1999-12-19,1421.03,0.28
1999-12-26,1458.34,2.63
2000-01-02,1469.25,0.75
2000-01-09,1441.47,-1.89
2000-01-16,1465.15,1.64
2000-01-23,1441.36,-1.62
2000-01-30,1360.16,-5.63
2000-02-06,1424.37,4.72
2000-02-13,1387.12,-2.62
2000-02-20,1346.09,-2.96
2000-02-27,1333.36,-0.95
2000-03-05,1409.17,5.69
2000-03-12,1395.07,-1.0
2000-03-19,1464.47,4.97
2000-03-26,1527.46,4.3
2000-04-02,1498.58,-1.89
2000-04-09,1516.35,1.19
2000-04-16,1356.56,-10.54
2000-04-23,1434.54,5.75
2000-04-30,1452.43,1.25
2000-05-07,1432.63,-1.36
2000-05-14,1420.96,-0.81
2000-05-21,1406.95,-0.99
2000-05-28,1378.02,-2.06
2000-06-04,1477.26,7.2
2000-06-11,1456.95,-1.37
2000-06-18,1464.46,0.52
2000-06-25,1441.48,-1.57
2000-07-02,1454.6,0.91
2000-07-09,1478.9,1.67
2000-07-16,1509.98,2.1
2000-07-23,1480.19,-1.97
2000-07-30,1419.89,-4.07
2000-08-06,1462.93,3.03
2000-08-13,1471.84,0.61
2000-08-20,1491.72,1.35
2000-08-27,1506.45,0.99
2000-09-03,1520.77,0.95
2000-09-10,1494.5,-1.73
2000-09-17,1465.81,-1.92
2000-09-24,1448.72,-1.17
2000-10-01,1436.51,-0.84
2000-10-08,1408.99,-1.92
2000-10-15,1374.17,-2.47
2000-10-22,1396.93,1.66
2000-10-29,1379.58,-1.24
2000-11-05,1426.69,3.41
2000-11-12,1365.98,-4.26
2000-11-19,1367.72,0.13
2000-11-26,1341.77,-1.9
2000-12-03,1315.23,-1.98
2000-12-10,1369.89,4.16
2000-12-17,1312.15,-4.21
2000-12-24,1305.95,-0.47
2000-12-31,1320.28,1.1
2001-01-07,1298.35,-1.66
2001-01-14,1318.55,1.56
2001-01-21,1342.54,1.82
2001-01-28,1354.95,0.92
2001-02-04,1349.47,-0.4
2001-02-11,1314.76,-2.57
2001-02-18,1301.53,-1.01
2001-02-25,1245.86,-4.28
2001-03-04,1234.18,-0.94
2001-03-11,1233.42,-0.06
2001-03-18,1150.53,-6.72
2001-03-25,1139.83,-0.93
2001-04-01,1160.33,1.8
2001-04-08,1128.43,-2.75
2001-04-15,1183.5,4.88
2001-04-22,1242.98,5.03
2001-04-29,1253.05,0.81
2001-05-06,1266.61,1.08
2001-05-13,1245.67,-1.65
2001-05-20,1291.96,3.72
2001-05-27,1277.89,-1.09
2001-06-03,1260.67,-1.35
2001-06-10,1264.96,0.34
2001-06-17,1214.36,-4.0
2001-06-24,1225.35,0.91
2001-07-01,1224.38,-0.08
2001-07-08,1190.59,-2.76
2001-07-15,1215.68,2.11
2001-07-22,1210.85,-0.4
2001-07-29,1205.82,-0.42
2001-08-05,1214.35,0.71
2001-08-12,1190.16,-1.99
2001-08-19,1161.97,-2.37
2001-08-26,1184.93,1.98
2001-09-02,1133.58,-4.33
2001-09-09,1085.78,-4.22
2001-09-16,1092.54,0.62
2001-09-23,965.8,-11.6
2001-09-30,1040.94,7.78
2001-10-07,1071.38,2.92
2001-10-14,1091.65,1.89
2001-10-21,1073.48,-1.66
2001-10-28,1104.61,2.9
2001-11-04,1087.2,-1.58
2001-11-11,1120.31,3.05
2001-11-18,1138.65,1.64
2001-11-25,1150.34,1.03
2001-12-02,1139.45,-0.95
2001-12-09,1158.31,1.66
2001-12-16,1123.09,-3.04
2001-12-23,1144.89,1.94
2001-12-30,1161.02,1.41
2002-01-06,1172.51,0.99
2002-01-13,1145.6,-2.3
2002-01-20,1127.58,-1.57
2002-01-27,1133.28,0.51
2002-02-03,1122.2,-0.98
2002-02-10,1096.22,-2.32
2002-02-17,1104.18,0.73
2002-02-24,1089.84,-1.3
2002-03-03,1131.78,3.85
2002-03-10,1164.31,2.87
2002-03-17,1166.16,0.16
2002-03-24,1148.7,-1.5
2002-03-31,1147.39,-0.11
2002-04-07,1122.73,-2.15
2002-04-14,1111.01,-1.04
2002-04-21,1125.17,1.27
2002-04-28,1076.32,-4.34
2002-05-05,1073.43,-0.27
2002-05-12,1054.99,-1.72
2002-05-19,1106.59,4.89
2002-05-26,1083.82,-2.06
2002-06-02,1067.14,-1.54
2002-06-09,1027.53,-3.71
2002-06-16,1007.27,-1.97
2002-06-23,989.14,-1.8
2002-06-30,989.82,0.07
2002-07-07,989.03,-0.08
2002-07-14,921.39,-6.84
2002-07-21,847.75,-7.99
2002-07-28,852.84,0.6
2002-08-04,864.24,1.34
2002-08-11,908.64,5.14
2002-08-18,928.77,2.22
2002-08-25,940.86,1.3
2002-09-01,916.07,-2.63
2002-09-08,893.92,-2.42
2002-09-15,889.81,-0.46
2002-09-22,845.39,-4.99
2002-09-29,827.37,-2.13
2002-10-06,800.58,-3.24
2002-10-13,835.32,4.34
2002-10-20,884.39,5.87
2002-10-27,897.65,1.5
2002-11-03,900.96,0.37
2002-11-10,894.74,-0.69
2002-11-17,909.83,1.69
2002-11-24,930.55,2.28
2002-12-01,936.31,0.62
2002-12-08,912.23,-2.57
2002-12-15,889.48,-2.49
2002-12-22,895.76,0.71
2002-12-29,875.4,-2.27
2003-01-05,908.59,3.79
2003-01-12,927.57,2.09
2003-01-19,901.78,-2.78
2003-01-26,861.4,-4.48
2003-02-02,855.7,-0.66
2003-02-09,829.69,-3.04
2003-02-16,834.89,0.63
2003-02-23,848.17,1.59
2003-03-02,841.15,-0.83
2003-03-09,828.89,-1.46
2003-03-16,833.27,0.53
2003-03-23,895.79,7.5
2003-03-30,863.5,-3.6
2003-04-06,878.85,1.78
2003-04-13,868.3,-1.2
2003-04-20,893.58,2.91
2003-04-27,898.81,0.59
2003-05-04,930.08,3.48
2003-05-11,933.41,0.36
2003-05-18,944.3,1.17
2003-05-25,933.22,-1.17
2003-06-01,963.59,3.25
2003-06-08,987.76,2.51
2003-06-15,988.61,0.09
2003-06-22,995.69,0.72
2003-06-29,976.22,-1.96
2003-07-06,985.7,0.97
2003-07-13,998.14,1.26
2003-07-20,993.32,-0.48
2003-07-27,998.68,0.54
2003-08-03,980.15,-1.86
2003-08-10,977.59,-0.26
2003-08-17,990.67,1.34
2003-08-24,993.06,0.24
2003-08-31,1008.01,1.51
2003-09-07,1021.39,1.33
2003-09-14,1018.63,-0.27
2003-09-21,1036.3,1.73
2003-09-28,996.85,-3.81
2003-10-05,1029.85,3.31
2003-10-12,1038.06,0.8
2003-10-19,1039.32,0.12
2003-10-26,1028.91,-1.0
2003-11-02,1050.71,2.12
2003-11-09,1053.21,0.24
2003-11-16,1050.35,-0.27
2003-11-23,1035.28,-1.43
2003-11-30,1058.2,2.21
2003-12-07,1061.5,0.31
2003-12-14,1074.14,1.19
2003-12-21,1088.66,1.35
2003-12-28,1095.89,0.66
2004-01-04,1108.48,1.15
2004-01-11,1121.86,1.21
2004-01-18,1139.83,1.6
2004-01-25,1141.55,0.15
2004-02-01,1131.13,-0.91
2004-02-08,1142.76,1.03
2004-02-15,1145.81,0.27
2004-02-22,1144.11,-0.15
2004-02-29,1144.94,0.07
2004-03-07,1156.86,1.04
2004-03-14,1120.57,-3.14
2004-03-21,1109.78,-0.96
2004-03-28,1108.06,-0.15
2004-04-04,1141.81,3.05
2004-04-11,1139.32,-0.22
2004-04-18,1134.61,-0.41
2004-04-25,1140.6,0.53
2004-05-02,1107.3,-2.92
2004-05-09,1098.7,-0.78
2004-05-16,1095.7,-0.27
2004-05-23,1093.56,-0.2
2004-05-30,1120.68,2.48
2004-06-06,1122.5,0.16
2004-06-13,1136.47,1.24
2004-06-20,1135.02,-0.13
2004-06-27,1134.43,-0.05
2004-07-04,1125.38,-0.8
2004-07-11,1112.81,-1.12
2004-07-18,1101.39,-1.03
2004-07-25,1086.2,-1.38
2004-08-01,1101.72,1.43
2004-08-08,1063.97,-3.43
2004-08-15,1064.8,0.08
2004-08-22,1098.35,3.15
2004-08-29,1107.77,0.86
2004-09-05,1113.63,0.53
2004-09-12,1123.92,0.92
2004-09-19,1128.55,0.41
2004-09-26,1110.11,-1.63
2004-10-03,1131.5,1.93
2004-10-10,1122.14,-0.83
2004-10-17,1108.2,-1.24
2004-10-24,1095.74,-1.12
2004-10-31,1130.2,3.14
2004-11-07,1166.17,3.18
2004-11-14,1184.17,1.54
2004-11-21,1170.34,-1.17
2004-11-28,1182.65,1.05
2004-12-05,1191.17,0.72
2004-12-12,1188.0,-0.27
2004-12-19,1194.2,0.52
2004-12-26,1210.13,1.33
2005-01-02,1211.92,0.15
2005-01-09,1186.19,-2.12
2005-01-16,1184.52,-0.14
2005-01-23,1167.87,-1.41
2005-01-30,1171.36,0.3
2005-02-06,1203.03,2.7
2005-02-13,1205.3,0.19
2005-02-20,1201.59,-0.31
2005-02-27,1211.37,0.81
2005-03-06,1222.12,0.89
2005-03-13,1200.08,-1.8
2005-03-20,1189.65,-0.87
2005-03-27,1171.42,-1.53
2005-04-03,1172.92,0.13
2005-04-10,1181.2,0.71
2005-04-17,1142.62,-3.27
2005-04-24,1152.12,0.83
2005-05-01,1156.85,0.41
2005-05-08,1171.35,1.25
2005-05-15,1154.05,-1.48
2005-05-22,1189.28,3.05
2005-05-29,1198.78,0.8
2005-06-05,1196.02,-0.23
2005-06-12,1198.11,0.17
2005-06-19,1216.96,1.57
2005-06-26,1191.57,-2.09
2005-07-03,1194.44,0.24
2005-07-10,1211.86,1.46
2005-07-17,1227.92,1.33
2005-07-24,1233.68,0.47
2005-07-31,1234.18,0.04
2005-08-07,1226.42,-0.63
2005-08-14,1230.39,0.32
2005-08-21,1219.71,-0.87
2005-08-28,1205.1,-1.2
2005-09-04,1218.02,1.07
2005-09-11,1241.48,1.93
2005-09-18,1237.91,-0.29
2005-09-25,1215.29,-1.83
2005-10-02,1228.81,1.11
2005-10-09,1195.9,-2.68
2005-10-16,1186.57,-0.78
2005-10-23,1179.59,-0.59
2005-10-30,1198.41,1.6
2005-11-06,1220.14,1.81
2005-11-13,1234.72,1.19
2005-11-20,1248.27,1.1
2005-11-27,1268.25,1.6
2005-12-04,1265.08,-0.25
2005-12-11,1259.37,-0.45
2005-12-18,1267.32,0.63
2005-12-25,1268.66,0.11
2006-01-01,1248.29,-1.61
2006-01-08,1285.45,2.98
2006-01-15,1287.61,0.17
2006-01-22,1261.49,-2.03
2006-01-29,1283.72,1.76
2006-02-05,1264.03,-1.53
2006-02-12,1266.99,0.23
2006-02-19,1287.24,1.6
2006-02-26,1289.43,0.17
2006-03-05,1287.23,-0.17
2006-03-12,1281.42,-0.45
2006-03-19,1307.25,2.02
2006-03-26,1302.95,-0.33
2006-04-02,1294.87,-0.62
2006-04-09,1295.5,0.05
2006-04-16,1289.12,-0.49
2006-04-23,1311.28,1.72
2006-04-30,1310.61,-0.05
2006-05-07,1325.76,1.16
2006-05-14,1291.24,-2.6
2006-05-21,1267.03,-1.87
2006-05-28,1280.16,1.04
2006-06-04,1288.22,0.63
2006-06-11,1252.3,-2.79
2006-06-18,1251.54,-0.06
2006-06-25,1244.5,-0.56
2006-07-02,1270.2,2.07
2006-07-09,1265.48,-0.37
2006-07-16,1236.2,-2.31
2006-07-23,1240.29,0.33
2006-07-30,1278.55,3.08
2006-08-06,1279.36,0.06
2006-08-13,1266.74,-0.99
2006-08-20,1302.3,2.81
2006-08-27,1295.09,-0.55
2006-09-03,1311.01,1.23
2006-09-10,1298.92,-0.92
2006-09-17,1319.66,1.6
2006-09-24,1314.78,-0.37
2006-10-01,1335.85,1.6
2006-10-08,1349.59,1.03
2006-10-15,1365.62,1.19
2006-10-22,1368.6,0.22
2006-10-29,1377.34,0.64
2006-11-05,1364.3,-0.95
2006-11-12,1380.9,1.22
2006-11-19,1401.2,1.47
2006-11-26,1400.95,-0.02
2006-12-03,1396.71,-0.3
2006-12-10,1409.84,0.94
2006-12-17,1427.09,1.22
2006-12-24,1410.76,-1.14
2006-12-31,1418.3,0.53
2007-01-07,1409.71,-0.61
2007-01-14,1430.73,1.49
2007-01-21,1430.5,-0.02
2007-01-28,1422.18,-0.58
2007-02-04,1448.39,1.84
2007-02-11,1438.06,-0.71
2007-02-18,1455.54,1.22
2007-02-25,1451.19,-0.3
2007-03-04,1387.17,-4.41
2007-03-11,1402.84,1.13
2007-03-18,1386.95,-1.13
2007-03-25,1436.11,3.54
2007-04-01,1420.86,-1.06
2007-04-08,1443.76,1.61
2007-04-15,1452.85,0.63
2007-04-22,1484.35,2.17
2007-04-29,1494.07,0.65
2007-05-06,1505.62,0.77
2007-05-13,1505.85,0.02
2007-05-20,1522.75,1.12
2007-05-27,1515.73,-0.46
2007-06-03,1536.34,1.36
2007-06-10,1507.67,-1.87
2007-06-17,1532.91,1.67
2007-06-24,1502.56,-1.98
2007-07-01,1503.35,0.05
2007-07-08,1530.44,1.8
2007-07-15,1552.5,1.44
2007-07-22,1534.1,-1.19
2007-07-29,1458.95,-4.9
2007-08-05,1433.06,-1.77
2007-08-12,1453.64,1.44
2007-08-19,1445.94,-0.53
2007-08-26,1479.37,2.31
2007-09-02,1473.99,-0.36
2007-09-09,1453.55,-1.39
2007-09-16,1484.25,2.11
2007-09-23,1525.75,2.8
2007-09-30,1526.75,0.07
2007-10-07,1557.59,2.02
2007-10-14,1561.8,0.27
2007-10-21,1500.63,-3.92
2007-10-28,1535.28,2.31
2007-11-04,1509.65,-1.67
2007-11-11,1453.7,-3.71
2007-11-18,1458.74,0.35
2007-11-25,1440.7,-1.24
2007-12-02,1481.14,2.81
2007-12-09,1504.66,1.59
2007-12-16,1467.95,-2.44
2007-12-23,1484.46,1.12
2007-12-30,1478.49,-0.4
2008-01-06,1411.63,-4.52
2008-01-13,1401.02,-0.75
2008-01-20,1325.19,-5.41
2008-01-27,1330.61,0.41
2008-02-03,1395.42,4.87
2008-02-10,1331.29,-4.6
2008-02-17,1349.99,1.4
2008-02-24,1353.11,0.23
2008-03-02,1330.63,-1.66
2008-03-09,1293.37,-2.8
2008-03-16,1288.14,-0.4
2008-03-23,1329.51,3.21
2008-03-30,1315.22,-1.07
2008-04-06,1370.4,4.2
2008-04-13,1332.83,-2.74
2008-04-20,1390.33,4.31
2008-04-27,1397.84,0.54
2008-05-04,1413.9,1.15
2008-05-11,1388.28,-1.81
2008-05-18,1425.35,2.67
2008-05-25,1375.93,-3.47
2008-06-01,1400.38,1.78
2008-06-08,1360.68,-2.83
2008-06-15,1360.03,-0.05
2008-06-22,1317.93,-3.1
2008-06-29,1278.38,-3.0
2008-07-06,1262.9,-1.21
2008-07-13,1239.49,-1.85
2008-07-20,1260.68,1.71
2008-07-27,1257.76,-0.23
2008-08-03,1260.31,0.2
2008-08-10,1296.32,2.86
2008-08-17,1298.2,0.15
2008-08-24,1292.2,-0.46
2008-08-31,1282.83,-0.73
2008-09-07,1242.31,-3.16
2008-09-14,1251.7,0.76
2008-09-21,1255.08,0.27
2008-09-28,1213.27,-3.33
2008-10-05,1099.23,-9.4
2008-10-12,899.22,-18.2
2008-10-19,940.55,4.6
2008-10-26,876.77,-6.78
2008-11-02,968.75,10.49
2008-11-09,930.99,-3.9
2008-11-16,873.29,-6.2
2008-11-23,800.03,-8.39
2008-11-30,896.24,12.03
2008-12-07,876.07,-2.25
2008-12-14,879.73,0.42
2008-12-21,887.88,0.93
2008-12-28,872.8,-1.7
2009-01-04,931.8,6.76
2009-01-11,890.35,-4.45
2009-01-18,850.12,-4.52
2009-01-25,831.95,-2.14
2009-02-01,825.88,-0.73
2009-02-08,868.6,5.17
2009-02-15,826.84,-4.81
2009-02-22,770.05,-6.87
2009-03-01,735.09,-4.54
2009-03-08,683.38,-7.03
2009-03-15,756.55,10.71
2009-03-22,768.54,1.58
2009-03-29,815.94,6.17
2009-04-05,842.5,3.26
2009-04-12,856.56,1.67
2009-04-19,869.6,1.52
2009-04-26,866.23,-0.39
2009-05-03,877.52,1.3
2009-05-10,929.23,5.89
2009-05-17,882.88,-4.99
2009-05-24,887.0,0.47
2009-05-31,919.14,3.62
2009-06-07,940.09,2.28
2009-06-14,946.21,0.65
2009-06-21,921.23,-2.64
2009-06-28,918.9,-0.25
2009-07-05,896.42,-2.45
2009-07-12,879.13,-1.93
2009-07-19,940.38,6.97
2009-07-26,979.26,4.13
2009-08-02,987.48,0.84
2009-08-09,1010.48,2.33
2009-08-16,1004.09,-0.63
2009-08-23,1026.13,2.2
2009-08-30,1028.93,0.27
2009-09-06,1016.4,-1.22
2009-09-13,1042.73,2.59
2009-09-20,1068.3,2.45
2009-09-27,1044.38,-2.24
2009-10-04,1025.21,-1.84
2009-10-11,1071.49,4.51
2009-10-18,1087.68,1.51
2009-10-25,1079.6,-0.74
2009-11-01,1036.19,-4.02
2009-11-08,1069.3,3.2
2009-11-15,1093.48,2.26
2009-11-22,1091.38,-0.19
2009-11-29,1091.49,0.01
2009-12-06,1105.98,1.33
2009-12-13,1106.41,0.04
2009-12-20,1102.47,-0.36
2009-12-27,1126.48,2.18
2010-01-03,1115.1,-1.01
2010-01-10,1144.98,2.68
2010-01-17,1136.03,-0.78
2010-01-24,1091.76,-3.9
2010-01-31,1073.87,-1.64
2010-02-07,1066.19,-0.72
2010-02-14,1075.51,0.87
2010-02-21,1109.17,3.13
2010-02-28,1104.49,-0.42
2010-03-07,1138.7,3.1
2010-03-14,1149.99,0.99
2010-03-21,1159.9,0.86
2010-03-28,1166.59,0.58
2010-04-04,1178.1,0.99
2010-04-11,1194.37,1.38
2010-04-18,1192.13,-0.19
2010-04-25,1217.28,2.11
2010-05-02,1186.69,-2.51
2010-05-09,1110.88,-6.39
2010-05-16,1135.68,2.23
2010-05-23,1087.69,-4.23
2010-05-30,1089.41,0.16
2010-06-06,1064.88,-2.25
2010-06-13,1091.6,2.51
2010-06-20,1117.51,2.37
2010-06-27,1076.76,-3.65
2010-07-04,1022.58,-5.03
2010-07-11,1077.96,5.42
2010-07-18,1064.88,-1.21
2010-07-25,1102.66,3.55
2010-08-01,1101.6,-0.1
2010-08-08,1121.64,1.82
2010-08-15,1079.25,-3.78
2010-08-22,1071.69,-0.7
2010-08-29,1064.59,-0.66
2010-09-05,1104.51,3.75
2010-09-12,1109.55,0.46
2010-09-19,1125.59,1.45
2010-09-26,1148.67,2.05
2010-10-03,1146.24,-0.21
2010-10-10,1165.15,1.65
2010-10-17,1176.19,0.95
2010-10-24,1183.08,0.59
2010-10-31,1183.26,0.02
2010-11-07,1225.85,3.6
2010-11-14,1199.21,-2.17
2010-11-21,1199.73,0.04
2010-11-28,1189.4,-0.86
2010-12-05,1224.71,2.97
2010-12-12,1240.4,1.28
2010-12-19,1243.91,0.28
2010-12-26,1256.77,1.03
2011-01-02,1257.64,0.07
2011-01-09,1271.5,1.1
2011-01-16,1293.24,1.71
2011-01-23,1283.35,-0.76
2011-01-30,1276.34,-0.55
2011-02-06,1310.87,2.71
2011-02-13,1329.15,1.39
2011-02-20,1343.01,1.04
2011-02-27,1319.88,-1.72
2011-03-06,1321.15,0.1
2011-03-13,1304.28,-1.28
2011-03-20,1279.21,-1.92
2011-03-27,1313.8,2.7
2011-04-03,1332.41,1.42
2011-04-10,1328.17,-0.32
2011-04-17,1319.68,-0.64
2011-04-24,1337.38,1.34
2011-05-01,1363.61,1.96
2011-05-08,1340.2,-1.72
2011-05-15,1337.77,-0.18
2011-05-22,1333.27,-0.34
2011-05-29,1331.1,-0.16
2011-06-05,1300.16,-2.32
2011-06-12,1270.98,-2.24
2011-06-19,1271.5,0.04
2011-06-26,1268.45,-0.24
2011-07-03,1339.67,5.61
2011-07-10,1343.8,0.31
2011-07-17,1316.14,-2.06
2011-07-24,1345.02,2.19
2011-07-31,1292.28,-3.92
2011-08-07,1199.38,-7.19
2011-08-14,1178.81,-1.72
2011-08-21,1123.53,-4.69
2011-08-28,1176.8,4.74
2011-09-04,1173.97,-0.24
2011-09-11,1154.23,-1.68
2011-09-18,1216.01,5.35
2011-09-25,1136.43,-6.54
2011-10-02,1131.42,-0.44
2011-10-09,1155.46,2.12
2011-10-16,1224.58,5.98
2011-10-23,1238.25,1.12
2011-10-30,1285.09,3.78
2011-11-06,1253.23,-2.48
2011-11-13,1263.85,0.85
2011-11-20,1215.65,-3.81
2011-11-27,1158.67,-4.69
2011-12-04,1244.28,7.39
2011-12-11,1255.19,0.88
2011-12-18,1219.66,-2.83
2011-12-25,1265.33,3.74
2012-01-01,1257.6,-0.61
2012-01-08,1277.81,1.61
2012-01-15,1289.09,0.88
2012-01-22,1315.38,2.04
2012-01-29,1316.33,0.07
2012-02-05,1344.9,2.17
2012-02-12,1342.64,-0.17
2012-02-19,1361.23,1.38
2012-02-26,1365.74,0.33
2012-03-04,1369.63,0.28
2012-03-11,1370.87,0.09
2012-03-18,1404.17,2.43
2012-03-25,1397.11,-0.5
2012-04-01,1408.47,0.81
2012-04-08,1398.08,-0.74
2012-04-15,1370.26,-1.99
2012-04-22,1378.53,0.6
2012-04-29,1403.36,1.8
2012-05-06,1369.1,-2.44
2012-05-13,1353.39,-1.15
2012-05-20,1295.22,-4.3
2012-05-27,1317.82,1.74
2012-06-03,1278.04,-3.02
2012-06-10,1325.66,3.73
2012-06-17,1342.84,1.3
2012-06-24,1335.02,-0.58
2012-07-01,1362.16,2.03
2012-07-08,1354.68,-0.55
2012-07-15,1356.78,0.16
2012-07-22,1362.66,0.43
2012-07-29,1385.97,1.71
2012-08-05,1390.99,0.36
2012-08-12,1405.87,1.07
2012-08-19,1418.16,0.87
2012-08-26,1411.13,-0.5
2012-09-02,1406.58,-0.32
2012-09-09,1437.92,2.23
2012-09-16,1465.77,1.94
2012-09-23,1460.15,-0.38
2012-09-30,1440.67,-1.33
2012-10-07,1460.93,1.41
2012-10-14,1428.59,-2.21
2012-10-21,1433.19,0.32
2012-10-28,1411.94,-1.48
2012-11-04,1414.2,0.16
2012-11-11,1379.85,-2.43
2012-11-18,1359.88,-1.45
2012-11-25,1409.15,3.62
2012-12-02,1416.18,0.5
2012-12-09,1418.07,0.13
2012-12-16,1413.58,-0.32
2012-12-23,1430.15,1.17
2012-12-30,1402.43,-1.94
2013-01-06,1466.47,4.57
2013-01-13,1472.05,0.38
2013-01-20,1485.98,0.95
2013-01-27,1502.96,1.14
2013-02-03,1513.17,0.68
2013-02-10,1517.93,0.31
2013-02-17,1519.79,0.12
2013-02-24,1515.6,-0.28
2013-03-03,1518.2,0.17
2013-03-10,1551.18,2.17
2013-03-17,1560.7,0.61
2013-03-24,1556.89,-0.24
2013-03-31,1569.19,0.79
2013-04-07,1553.28,-1.01
2013-04-14,1588.85,2.29
2013-04-21,1555.25,-2.11
2013-04-28,1582.24,1.74
2013-05-05,1614.42,2.03
2013-05-12,1633.7,1.19
2013-05-19,1667.47,2.07
2013-05-26,1649.6,-1.07
2013-06-02,1630.74,-1.14
2013-06-09,1643.38,0.78
2013-06-16,1626.73,-1.01
2013-06-23,1592.43,-2.11
2013-06-30,1606.28,0.87
2013-07-07,1631.89,1.59
2013-07-14,1680.19,2.96
2013-07-21,1692.09,0.71
2013-07-28,1691.65,-0.03
2013-08-04,1709.67,1.07
2013-08-11,1691.42,-1.07
2013-08-18,1655.83,-2.1
2013-08-25,1663.5,0.46
2013-09-01,1632.97,-1.84
2013-09-08,1655.17,1.36
2013-09-15,1687.99,1.98
2013-09-22,1709.91,1.3
2013-09-29,1691.75,-1.06
2013-10-06,1690.5,-0.07
2013-10-13,1703.2,0.75
2013-10-20,1744.5,2.42
2013-10-27,1759.77,0.88
2013-11-03,1761.64,0.11
2013-11-10,1770.61,0.51
2013-11-17,1798.18,1.56
